Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848367,d,2015-01-06 09:39:42.250,227.859,,0.779,33.07633,,8.9014,,230,,,-19.164,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0716,,,,0.829,,,,,,2.6548,,,,,,,,30.7537,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848368,d,2015-01-06 09:39:43.583,228.897,,0.781,33.07414,,8.8991,,231,,,-18.327,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0707,,,,0.867,,,,,,2.6542,,,,,,,,30.753,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848369,d,2015-01-06 09:39:44.833,229.883,,0.798,33.07541,,8.8995,,232,,,-17.568,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0703,,,,0.845,,,,,,2.6525,,,,,,,,30.7536,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848370,d,2015-01-06 09:39:46.083,230.878,,0.791,33.07732,,8.9011,,233,,,-17.063,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0697,,,,0.845,,,,,,2.6484,,,,,,,,30.7537,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848371,d,2015-01-06 09:39:47.334,231.867,,0.788,33.08175,,8.9045,,234,,,-16.896,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0717,,,,0.848,,,,,,2.6418,,,,,,,,30.7549,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848372,d,2015-01-06 09:39:48.583,232.823,,0.738,33.09067,,8.9115,,235,,,-15.551,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0709,,,,0.855,,,,,,2.6353,,,,,,,,30.7576,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848373,d,2015-01-06 09:39:50.000,233.839,,0.703,33.09956,,8.9195,,236,,,-15.397,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0719,,,,0.899,,,,,,2.6301,,,,,,,,30.7595,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848374,d,2015-01-06 09:39:51.500,234.869,,0.664,33.10093,,8.9203,,237,,,-14.634,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0717,,,,0.949,,,,,,2.6269,,,,,,,,30.7597,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848375,d,2015-01-06 09:39:52.917,235.85,,0.737,33.10104,,8.9202,,238,,,-14.148,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0715,,,,0.985,,,,,,2.6252,,,,,,,,30.7595,,,,,,,,,,,,,,,,,
6772,QUADS14,QU24,,,50.03,-125.08,,,237.6200046,,9848376,d,2015-01-06 09:39:54.250,236.829,,0.737,33.1018,,8.9202,,239,,,-13.279,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test,0.0732,,,,0.991,,,,,,2.6341,,,,,,,,30.7599,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845362,d,2015-01-07 09:36:57.834,1.035,,1.192,27.33393,,6.9433,,1,,,,,0.6523,,,,23.111,,,,,,7.1121,,,,,,,,26.4328,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845363,d,2015-01-07 09:36:58.584,2.003,,1.34,27.34586,,6.9482,,2,,,-198.382,SVD: par_flag_level_1; SVD: par_qartod_gross_range_test; SVC: par_shadow_test,0.6444,,,,18.65,,,,,,7.0697,,,,,,,,26.4413,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845364,d,2015-01-07 09:36:59.333,2.941,,1.202,27.41934,,7.0047,,3,,,95.129,,0.6931,,,,1.934,,,,,,7.0194,,,,,,,,26.4757,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845365,d,2015-01-07 09:37:00.167,3.972,,1.262,27.4928,,7.0526,,4,,,71.924,,0.6724,,,,0.611,,,,,,6.9762,,,,,,,,26.5165,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845366,d,2015-01-07 09:37:00.917,4.918,,1.281,27.56467,,7.0976,,5,,,49.832,,0.6485,,,,0.503,,,,,,6.9432,,,,,,,,26.5578,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845367,d,2015-01-07 09:37:01.667,5.894,,1.308,27.73658,,7.1893,,6,,,46.067,,0.6408,,,,0.423,,,,,,6.9206,,,,,,,,26.6689,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845368,d,2015-01-07 09:37:02.500,6.987,,1.328,27.8562,,7.2476,,7,,,41.871,,0.5713,,,,0.416,,,,,,6.9084,,,,,,,,26.7501,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845369,d,2015-01-07 09:37:03.250,7.993,,1.337,27.9632,,7.2834,,8,,,40.022,,0.5672,,,,0.414,,,,,,6.9062,,,,,,,,26.8351,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845370,d,2015-01-07 09:37:03.917,8.887,,1.343,27.9842,,7.2804,,9,,,39.646,,0.5488,,,,0.406,,,,,,6.9079,,,,,,,,26.8592,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845371,d,2015-01-07 09:37:04.667,9.887,,1.311,28.00643,,7.2813,,10,,,39.485,,0.5354,,,,0.406,,,,,,6.9105,,,,,,,,26.8816,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845372,d,2015-01-07 09:37:05.500,10.938,,1.245,28.11816,,7.3063,,11,,,37.699,,0.5581,,,,0.4,,,,,,6.9123,,,,,,,,26.9799,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845373,d,2015-01-07 09:37:06.250,11.896,,1.295,28.18311,,7.3344,,12,,,36.234,,0.5054,,,,0.401,,,,,,6.9129,,,,,,,,27.0262,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845374,d,2015-01-07 09:37:07.000,12.87,,1.305,28.32762,,7.3702,,13,,,34.992,,0.5064,,,,0.393,,,,,,6.911,,,,,,,,27.1505,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845375,d,2015-01-07 09:37:07.750,13.859,,1.326,28.37934,,7.3797,,14,,,33.102,,0.504,,,,0.391,,,,,,6.9013,,,,,,,,27.1973,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845376,d,2015-01-07 09:37:08.500,14.838,,1.28,28.39861,,7.3681,,15,,,31.732,,0.5044,,,,0.394,,,,,,6.8684,,,,,,,,27.2264,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845377,d,2015-01-07 09:37:09.333,15.899,,1.28,28.4467,,7.3848,,16,,,30.434,,0.4898,,,,0.388,,,,,,6.7865,,,,,,,,27.2636,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845378,d,2015-01-07 09:37:10.083,16.865,,1.283,28.49032,,7.4083,,17,,,29.128,,0.4954,,,,0.394,,,,,,6.6666,,,,,,,,27.2908,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845379,d,2015-01-07 09:37:10.834,17.805,,1.246,28.55473,,7.4584,,18,,,28.192,,0.486,,,,0.389,,,,,,6.5143,,,,,,,,27.319,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845380,d,2015-01-07 09:37:11.667,18.867,,1.297,28.69658,,7.5591,,19,,,27.18,,0.4766,,,,0.391,,,,,,6.3313,,,,,,,,27.3887,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845381,d,2015-01-07 09:37:12.417,19.84,,1.293,28.85797,,7.64,,20,,,26.054,,0.4433,,,,0.394,,,,,,6.1699,,,,,,,,27.4942,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845382,d,2015-01-07 09:37:13.167,20.812,,1.303,29.05921,,7.7561,,21,,,24.899,,0.4288,,,,0.4,,,,,,6.0237,,,,,,,,27.6131,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845383,d,2015-01-07 09:37:13.917,21.79,,1.301,29.22753,,7.8528,,22,,,23.987,,0.3761,,,,0.407,,,,,,5.9029,,,,,,,,27.7124,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845384,d,2015-01-07 09:37:14.667,22.749,,1.264,29.39151,,7.9539,,23,,,23.861,,0.3617,,,,0.417,,,,,,5.8116,,,,,,,,27.8031,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845385,d,2015-01-07 09:37:15.500,23.794,,1.252,29.62333,,8.0656,,24,,,22.849,,0.3381,,,,0.427,,,,,,5.7321,,,,,,,,27.9555,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845386,d,2015-01-07 09:37:16.250,24.753,,1.32,29.73366,,8.1077,,25,,,21.938,,0.3241,,,,0.431,,,,,,5.6693,,,,,,,,28.0364,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845387,d,2015-01-07 09:37:17.000,25.756,,1.336,29.78796,,8.1267,,26,,,21.279,,0.3354,,,,0.434,,,,,,5.6093,,,,,,,,28.0773,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845388,d,2015-01-07 09:37:17.834,26.837,,1.24,29.86237,,8.1595,,27,,,20.589,,0.3359,,,,0.44,,,,,,5.5429,,,,,,,,28.128,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845389,d,2015-01-07 09:37:18.584,27.749,,1.225,29.96587,,8.2063,,28,,,20.358,SVC: par_flag_level_1; SVC: par_shadow_test,0.2971,,,,0.436,,,,,,5.4815,,,,,,,,28.1976,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845390,d,2015-01-07 09:37:19.333,28.68,,1.235,30.04635,,8.2405,,29,,,20.101,SVC: par_flag_level_1; SVC: par_shadow_test,0.2972,,,,0.435,,,,,,5.4205,,,,,,,,28.2534,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845391,d,2015-01-07 09:37:20.167,29.722,,1.278,30.05987,,8.2463,,30,,,19.673,SVC: par_flag_level_1; SVC: par_shadow_test,0.2885,,,,0.434,,,,,,5.3564,,,,,,,,28.2624,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845392,d,2015-01-07 09:37:21.000,30.79,,1.285,30.09002,,8.2679,,31,,,19.793,SVC: par_flag_level_1; SVC: par_shadow_test,0.2811,,,,0.446,,,,,,5.3019,,,,,,,,28.2759,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845393,d,2015-01-07 09:37:21.750,31.757,,1.285,30.14087,,8.2933,,32,,,20.36,,0.2624,,,,0.449,,,,,,5.2672,,,,,,,,28.3078,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845394,d,2015-01-07 09:37:22.500,32.717,,1.277,30.16533,,8.3055,,33,,,19.795,,0.2693,,,,0.446,,,,,,5.2532,,,,,,,,28.323,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845395,d,2015-01-07 09:37:23.250,33.663,,1.261,30.19086,,8.3212,,34,,,19.061,,0.2641,,,,0.458,,,,,,5.252,,,,,,,,28.3364,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845396,d,2015-01-07 09:37:24.000,34.627,,1.304,30.22631,,8.3442,,35,,,18.665,,0.2525,,,,0.458,,,,,,5.2479,,,,,,,,28.3542,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845397,d,2015-01-07 09:37:24.834,35.708,,1.269,30.23237,,8.3347,,36,,,18.319,,0.2455,,,,0.448,,,,,,5.2242,,,,,,,,28.3677,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845398,d,2015-01-07 09:37:25.584,36.66,,1.29,30.23864,,8.3344,,37,,,17.851,,0.2512,,,,0.461,,,,,,5.1847,,,,,,,,28.3741,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845399,d,2015-01-07 09:37:26.333,37.622,,1.27,30.24975,,8.3382,,38,,,17.296,,0.2668,,,,0.447,,,,,,5.1323,,,,,,,,28.3822,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845400,d,2015-01-07 09:37:27.167,38.677,,1.257,30.27412,,8.3532,,39,,,16.895,,0.2565,,,,0.449,,,,,,5.0659,,,,,,,,28.3949,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845401,d,2015-01-07 09:37:28.000,39.704,,1.223,30.31833,,8.376,,40,,,16.462,,0.2553,,,,0.45,,,,,,4.9984,,,,,,,,28.4218,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845402,d,2015-01-07 09:37:28.834,40.73,,1.205,30.33753,,8.3876,,41,,,16.182,,0.235,,,,0.455,,,,,,4.9387,,,,,,,,28.432,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845403,d,2015-01-07 09:37:29.667,41.709,,1.197,30.37629,,8.4161,,42,,,15.585,SVC: par_flag_level_1; SVC: par_shadow_test,0.2295,,,,0.463,,,,,,4.8906,,,,,,,,28.4487,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845404,d,2015-01-07 09:37:30.417,42.63,,1.227,30.4176,,8.4395,,43,,,15.252,SVC: par_flag_level_1; SVC: par_shadow_test,0.2266,,,,0.463,,,,,,4.8546,,,,,,,,28.4722,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845405,d,2015-01-07 09:37:31.167,43.541,,1.205,30.43348,,8.4486,,44,,,15.084,SVC: par_flag_level_1; SVC: par_shadow_test,0.2129,,,,0.465,,,,,,4.821,,,,,,,,28.4809,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845406,d,2015-01-07 09:37:32.000,44.548,,1.226,30.44398,,8.4546,,45,,,15.11,SVC: par_flag_level_1; SVC: par_shadow_test,0.2099,,,,0.461,,,,,,4.7821,,,,,,,,28.4864,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845407,d,2015-01-07 09:37:32.834,45.58,,1.224,30.47277,,8.4787,,46,,,14.7,SVC: par_flag_level_1; SVC: par_shadow_test,0.2183,,,,0.473,,,,,,4.7376,,,,,,,,28.4964,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845408,d,2015-01-07 09:37:33.667,46.582,,1.199,30.48912,,8.4845,,47,,,14.288,SVC: par_flag_level_1; SVC: par_shadow_test,0.2101,,,,0.478,,,,,,4.6868,,,,,,,,28.5082,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845409,d,2015-01-07 09:37:34.500,47.595,,1.232,30.50845,,8.4901,,48,,,14.302,SVC: par_flag_level_1; SVC: par_shadow_test,0.2023,,,,0.481,,,,,,4.6305,,,,,,,,28.5232,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845410,d,2015-01-07 09:37:35.333,48.622,,1.224,30.58331,,8.5199,,49,,,13.856,SVC: par_flag_level_1; SVC: par_shadow_test,0.1878,,,,0.479,,,,,,4.5736,,,,,,,,28.576,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845411,d,2015-01-07 09:37:36.167,49.635,,1.21,30.62333,,8.5397,,50,,,13.966,SVC: par_flag_level_1; SVC: par_shadow_test,0.1776,,,,0.47,,,,,,4.5319,,,,,,,,28.6008,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845412,d,2015-01-07 09:37:37.000,50.644,,1.206,30.69847,,8.5742,,51,,,13.698,SVC: par_flag_level_1; SVC: par_shadow_test,0.1786,,,,0.468,,,,,,4.5221,,,,,,,,28.6501,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845413,d,2015-01-07 09:37:37.834,51.64,,1.197,30.81081,,8.6182,,52,,,13.354,SVC: par_flag_level_1; SVC: par_shadow_test,0.1801,,,,0.471,,,,,,4.5431,,,,,,,,28.7297,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845414,d,2015-01-07 09:37:38.583,52.544,,1.207,30.84093,,8.6276,,53,,,13.178,SVC: par_flag_level_1; SVC: par_shadow_test,0.16,,,,0.469,,,,,,4.5686,,,,,,,,28.7528,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845415,d,2015-01-07 09:37:39.333,53.443,,1.198,30.84692,,8.6287,,54,,,13.046,SVC: par_flag_level_1; SVC: par_shadow_test,0.1604,,,,0.468,,,,,,4.5815,,,,,,,,28.7577,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845416,d,2015-01-07 09:37:40.167,54.444,,1.198,30.90038,,8.6495,,55,,,13.17,SVC: par_flag_level_1; SVC: par_shadow_test,0.1628,,,,0.458,,,,,,4.5756,,,,,,,,28.7954,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845417,d,2015-01-07 09:37:41.000,55.439,,1.187,31.0031,,8.7031,,56,,,12.849,SVC: par_flag_level_1; SVC: par_shadow_test,0.1917,,,,0.471,,,,,,4.5534,,,,,,,,28.8572,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845418,d,2015-01-07 09:37:41.917,56.513,,1.156,31.16594,,8.7709,,57,,,12.666,SVC: par_flag_level_1; SVC: par_shadow_test,0.196,,,,0.482,,,,,,4.5142,,,,,,,,28.9689,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845419,d,2015-01-07 09:37:42.834,57.57,,1.163,31.22731,,8.7955,,58,,,12.073,SVC: par_flag_level_1; SVC: par_shadow_test,0.1997,,,,0.507,,,,,,4.4633,,,,,,,,29.0114,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845420,d,2015-01-07 09:37:43.667,58.532,,1.149,31.2871,,8.8162,,59,,,11.832,SVC: par_flag_level_1; SVC: par_shadow_test,0.2026,,,,0.505,,,,,,4.4169,,,,,,,,29.0555,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845421,d,2015-01-07 09:37:44.500,59.491,,1.144,31.31338,,8.8357,,60,,,12.097,SVC: par_flag_level_1; SVC: par_shadow_test,0.1976,,,,0.493,,,,,,4.3819,,,,,,,,29.0661,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845422,d,2015-01-07 09:37:45.333,60.441,,1.139,31.47359,,8.924,,61,,,11.97,SVC: par_flag_level_1; SVC: par_shadow_test,0.2041,,,,0.495,,,,,,4.3597,,,,,,,,29.1577,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845423,d,2015-01-07 09:37:46.250,61.479,,1.12,31.54115,,8.9421,,62,,,11.518,SVC: par_flag_level_1; SVC: par_shadow_test,0.1968,,,,0.502,,,,,,4.3421,,,,,,,,29.2117,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845424,d,2015-01-07 09:37:47.167,62.505,,1.14,31.54579,,8.938,,63,,,10.926,SVC: par_flag_level_1; SVC: par_shadow_test,0.1745,,,,0.525,,,,,,4.3233,,,,,,,,29.2194,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845425,d,2015-01-07 09:37:48.000,63.462,,1.144,31.55331,,8.94,,64,,,10.836,SVC: par_flag_level_1; SVC: par_shadow_test,0.1801,,,,0.514,,,,,,4.3019,,,,,,,,29.225,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845426,d,2015-01-07 09:37:48.834,64.42,,1.173,31.59637,,8.9609,,65,,,10.854,SVC: par_flag_level_1; SVC: par_shadow_test,0.1744,,,,0.512,,,,,,4.276,,,,,,,,29.2515,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845427,d,2015-01-07 09:37:49.667,65.398,,1.151,31.64942,,8.9852,,66,,,10.805,SVC: par_flag_level_1; SVC: par_shadow_test,0.1789,,,,0.502,,,,,,4.2481,,,,,,,,29.2855,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845428,d,2015-01-07 09:37:50.584,66.428,,1.098,31.68177,,9.0012,,67,,,10.932,SVC: par_flag_level_1; SVC: par_shadow_test,0.1739,,,,0.498,,,,,,4.2153,,,,,,,,29.305,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845429,d,2015-01-07 09:37:51.500,67.444,,1.133,31.75075,,9.0413,,68,,,11.012,SVC: par_flag_level_1; SVC: par_shadow_test,0.1674,,,,0.494,,,,,,4.1753,,,,,,,,29.3422,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845430,d,2015-01-07 09:37:52.333,68.387,,1.136,31.78143,,9.0558,,69,,,10.766,SVC: par_flag_level_1; SVC: par_shadow_test,0.1675,,,,0.499,,,,,,4.1286,,,,,,,,29.3612,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845431,d,2015-01-07 09:37:53.167,69.328,,1.126,31.80125,,9.0691,,70,,,10.931,SVC: par_flag_level_1; SVC: par_shadow_test,0.1585,,,,0.501,,,,,,4.0761,,,,,,,,29.3701,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845432,d,2015-01-07 09:37:54.084,70.35,,1.097,31.87504,,9.1175,,71,,,10.614,SVC: par_flag_level_1; SVC: par_shadow_test,0.157,,,,0.491,,,,,,4.0206,,,,,,,,29.4052,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845433,d,2015-01-07 09:37:55.000,71.348,,1.078,31.98675,,9.1818,,72,,,10.531,SVC: par_flag_level_1; SVC: par_shadow_test,0.1607,,,,0.511,,,,,,3.9707,,,,,,,,29.4657,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845434,d,2015-01-07 09:37:55.917,72.355,,1.121,32.03925,,9.2092,,73,,,10.224,SVC: par_flag_level_1; SVC: par_shadow_test,0.1452,,,,0.52,,,,,,3.9231,,,,,,,,29.4962,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845435,d,2015-01-07 09:37:56.834,73.381,,1.108,32.06825,,9.2265,,74,,,10.019,SVC: par_flag_level_1; SVC: par_shadow_test,0.1365,,,,0.529,,,,,,3.874,,,,,,,,29.511,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845436,d,2015-01-07 09:37:57.750,74.374,,1.069,32.08713,,9.238,,75,,,9.988,SVC: par_flag_level_1; SVC: par_shadow_test,0.1367,,,,0.528,,,,,,3.8255,,,,,,,,29.5203,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845437,d,2015-01-07 09:37:58.667,75.353,,1.066,32.14913,,9.2813,,76,,,10.317,SVC: par_flag_level_1; SVC: par_shadow_test,0.1346,,,,0.512,,,,,,3.7823,,,,,,,,29.5473,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845438,d,2015-01-07 09:37:59.584,76.332,,1.07,32.20815,,9.3116,,77,,,10.241,SVC: par_flag_level_1; SVC: par_shadow_test,0.1244,,,,0.529,,,,,,3.7468,,,,,,,,29.5819,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845439,d,2015-01-07 09:38:00.500,77.315,,1.074,32.26176,,9.3377,,78,,,9.954,SVC: par_flag_level_1; SVC: par_shadow_test,0.1164,,,,0.541,,,,,,3.7178,,,,,,,,29.6144,,,,,,,,,,,,,,,,,
6782,QUADS14,QU24,,,50.03,-125.08,,,236.5890804,,9845440,d,2015-01-07 09:38:01.417,78.303,,1.076,32.30637,,9.3593,,79,,,9.411,SVC: par_flag_level_1; SVC: par_shadow_test,0.113,,,,0.558,,,,,,3.6937,,,,,,,,29.6414,,,,,,,,,,,,,,,,,
